patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-BR-4292-01,0.5327666,0.34532475,0.7968233,0.9386468,0.88995445,0.8208542,0.2119019,0.48515856,0.32409495,0.8438398,0.39240322,0.21821481,0.2573533,0.24655439,0.48161164,0.26002005,0.6543477,0.5040025,0.6863031,0.35149202,0.32721955,0.43022645,0.5309925,0.13212878,0.71709114,0.5254839,0.3791857,0.7986232,0.1438821,0.72863114,1,STAD
TCGA-CV-5431-01,0.31662625,0.14063247,0.22072324,0.5920378,0.40946633,0.6100249,0.5941509,0.8330034,0.65189403,0.32309937,0.59394175,0.6526766,0.5777948,0.1428509,0.63885766,0.47571817,0.49419475,0.46230346,0.14576727,0.7231029,0.65815616,0.3854815,0.16880536,0.27136287,0.21659133,0.35990483,0.57088065,0.67125016,0.84892464,0.48670694,1,HNSC
TCGA-IG-A3QL-01,0.066411436,0.46638942,0.32065174,0.056373,0.6785402,0.50360185,0.8174237,0.9274803,0.9266094,0.5945804,0.19350529,0.96488523,0.8679056,0.06403197,0.5180923,0.1947347,0.15485889,0.2858675,0.07237026,0.82809085,0.5337559,0.39000332,0.8725578,0.29279467,0.035283476,0.93555665,0.071648955,0.73696196,0.51817775,0.6180049,1,ESCA
TCGA-BR-4253-01,0.4988828,0.39056805,0.8736697,0.9412028,0.95116174,0.8235432,0.13145453,0.43368822,0.3587601,0.91218615,0.3253183,0.23544848,0.2800791,0.22913763,0.49095523,0.2334277,0.6040465,0.47759888,0.7083977,0.36397988,0.23602265,0.4598986,0.49940014,0.09977481,0.73457277,0.5926352,0.29970956,0.837386,0.06137806,0.8018563,1,STAD
TCGA-LN-A49S-01,0.23019329,0.3666191,0.26083627,0.34210518,0.52273136,0.45410752,0.86799693,0.9239426,0.76757705,0.4252025,0.49161592,0.7674919,0.7309345,0.15298405,0.4448614,0.2968145,0.39309937,0.3737319,0.1319701,0.69735867,0.70440817,0.3708958,0.66147983,0.31144157,0.095667295,0.5759839,0.36118108,0.59449416,0.70941114,0.524106,1,ESCA
TCGA-D7-6525-01,0.4955615,0.27557287,0.614175,0.8748161,0.72577775,0.74033904,0.41091502,0.61893445,0.394782,0.65677285,0.5085242,0.29916131,0.33825454,0.23530054,0.47694686,0.31836253,0.66812605,0.5104461,0.5382933,0.41007897,0.51159966,0.40985876,0.4581154,0.17191567,0.581076,0.4220059,0.49075294,0.720121,0.37612396,0.6183356,1,STAD
TCGA-A6-A566-01,0.8776593,0.11827831,0.01291734,0.45999354,0.6200183,0.4540671,0.6746087,0.4669323,0.5036627,0.34971386,0.8048567,0.43707582,0.9529663,0.3036734,0.47560504,0.8107019,0.3387574,0.3420506,0.582645,0.2115328,0.619511,0.5942459,0.39911625,0.4219346,0.7787794,0.5704336,0.63268673,0.14600614,0.44257343,0.5259087,1,COAD
TCGA-D7-6817-01,0.61278397,0.18040976,0.3826394,0.7884863,0.61576706,0.8019126,0.58600307,0.69841576,0.26596847,0.47540545,0.6781362,0.22024664,0.24075401,0.22719628,0.5039319,0.4146195,0.8085939,0.58593434,0.58225846,0.3367954,0.7863474,0.2519753,0.6335082,0.3067755,0.66658384,0.35173458,0.74989724,0.5714426,0.51519465,0.33617726,1,STAD
TCGA-D7-5578-01,0.6783829,0.21100016,0.5289811,0.88301647,0.73137856,0.8708983,0.44407752,0.610006,0.16421065,0.6263496,0.6096991,0.12173349,0.13843283,0.27243412,0.48510832,0.36469617,0.837117,0.60128164,0.70037705,0.27032238,0.64971626,0.27167094,0.7185072,0.27638933,0.76644063,0.3757757,0.6810876,0.63924384,0.34960985,0.42118427,1,STAD
TCGA-AZ-4313-01,0.941164,0.65426624,0.0757031,0.50769275,0.68967247,0.5183934,0.31000584,0.12599057,0.3609747,0.2269593,0.7829403,0.38551277,0.9466136,0.28953236,0.31739634,0.95626575,0.10968959,0.105632216,0.86834204,0.051369667,0.32250756,0.6797991,0.573954,0.8843484,0.8858971,0.66407764,0.52176595,0.17389432,0.46390432,0.69222605,1,COAD
TCGA-CV-6939-01,0.25589457,0.11143356,0.19391906,0.6047061,0.47766995,0.645885,0.72817093,0.8812448,0.74425834,0.27258962,0.6176092,0.6676317,0.632864,0.106983945,0.55755997,0.4423055,0.43744284,0.45914626,0.09205952,0.8083534,0.8142704,0.30700758,0.108086735,0.26433697,0.18540432,0.38115323,0.60011125,0.7063176,0.8993533,0.41478646,1,HNSC
TCGA-CG-4460-01,0.49805123,0.19773218,0.30350792,0.682726,0.55385506,0.72572976,0.6558564,0.7403437,0.42318308,0.38112953,0.678999,0.353508,0.38476473,0.15495332,0.5364344,0.44118297,0.71744055,0.5376561,0.47210363,0.42770606,0.8376656,0.26372522,0.4991477,0.30419698,0.572086,0.4020329,0.7368317,0.5384345,0.60985345,0.32335207,1,STAD
TCGA-HU-8608-01,0.5208636,0.38882205,0.8959978,0.9663081,0.96667814,0.83824384,0.112711966,0.42317885,0.3279314,0.93652433,0.32141048,0.20865491,0.25140226,0.24515757,0.48309162,0.22543813,0.62053365,0.48629817,0.7306376,0.34622145,0.21870214,0.46127105,0.5239942,0.0970896,0.7523691,0.5828122,0.29652932,0.8480294,0.03829968,0.8113259,1,STAD
TCGA-JY-A93C-01,0.61159545,0.55174196,0.26599336,0.73110336,0.33593068,0.14702445,0.97471875,0.8062688,0.365857,0.3043011,0.9524869,0.47332513,0.49297127,0.45865983,0.13209364,0.347987,0.7096747,0.40011564,0.4325679,0.398402,0.7759244,0.25149268,0.75153637,0.40940222,0.07296565,0.04330322,0.6588763,0.15500587,0.90917194,0.52396345,1,ESCA
TCGA-CQ-6228-01,0.37748513,0.14253673,0.22568864,0.6112495,0.3305759,0.55816555,0.56709325,0.83840823,0.5699825,0.32965046,0.63514066,0.6045737,0.5300906,0.18420562,0.6549444,0.4855021,0.5935889,0.4708424,0.17593776,0.6233309,0.6109316,0.43296853,0.23079988,0.27622467,0.24951622,0.29303282,0.6283903,0.5843093,0.848223,0.52155846,1,HNSC
TCGA-BR-8682-01,0.80906737,0.16199446,0.32293868,0.7365695,0.70674676,0.9999999,0.5345371,0.6070566,0.010792196,0.49099064,0.7338047,0.013342202,0.010237396,0.21240105,0.5602547,0.4663242,0.9621283,0.67022675,0.85516137,0.16201231,0.8974473,0.060420662,0.9664321,0.43599692,0.9846114,0.4342839,0.93836904,0.474971,0.36466497,0.10464141,1,STAD
TCGA-BA-6872-01,0.5206523,0.21899381,0.2949785,0.57249284,0.17273332,0.47806835,0.22126812,0.7097054,0.34927824,0.461002,0.5612546,0.5785488,0.39818722,0.2672488,0.86481583,0.5708733,0.71552247,0.47678697,0.30913842,0.4263613,0.21247202,0.62664294,0.37361607,0.29339457,0.32256943,0.2556458,0.53529036,0.5160795,0.7154548,0.7014754,1,HNSC
TCGA-L7-A56G-01,0.13554952,0.4357035,0.2993568,0.16942263,0.61758786,0.47745615,0.8384699,0.92299044,0.85861707,0.53056973,0.31295902,0.8860904,0.8123033,0.10427973,0.4832844,0.23271836,0.24890584,0.31807804,0.10195994,0.7730543,0.5968711,0.3798863,0.79937935,0.3021595,0.056301728,0.7921104,0.18356043,0.67387176,0.59218013,0.5843503,1,ESCA
TCGA-CV-5439-01,0.45596918,0.24089259,0.30884832,0.5241715,0.2658018,0.54711235,0.15624142,0.65695876,0.42702675,0.49257374,0.4606976,0.6586347,0.4423477,0.218562,0.90489423,0.5811992,0.5726956,0.4630109,0.29775387,0.5449459,0.1671536,0.6034138,0.30672133,0.29013267,0.28611293,0.36657897,0.3982587,0.65378284,0.6726217,0.6969825,1,HNSC
TCGA-QG-A5YX-01,0.97764504,0.6420316,0.07443239,0.46060878,0.7181101,0.504667,0.28930622,0.069821,0.3441403,0.23713602,0.7685477,0.38291585,0.99700916,0.30217147,0.31424028,0.9830173,0.074201524,0.08871257,0.9120989,0.00878197,0.2968014,0.70599043,0.5918095,0.9099839,0.93398756,0.69301784,0.49027598,0.13216737,0.4286723,0.69905233,1,COAD
TCGA-BA-5151-01,0.5521763,0.21615726,0.29449067,0.58690315,0.13039573,0.4489805,0.22223979,0.7200162,0.30833706,0.4582374,0.59166706,0.54900426,0.37452245,0.28942636,0.8640116,0.5726294,0.77294976,0.4819612,0.32146123,0.37267637,0.20327336,0.6468872,0.40588892,0.29560843,0.33985776,0.21463746,0.57720995,0.4638064,0.7220555,0.7143265,1,HNSC
TCGA-CV-7255-11,0.4267945,0.11381989,0.2054925,0.6621089,0.2549937,0.49853304,0.6637981,0.9022402,0.5153921,0.2862162,0.7403282,0.5289678,0.49971363,0.22369951,0.59565663,0.4672148,0.721158,0.48370656,0.17422232,0.5266274,0.69347966,0.43698558,0.28230008,0.27775368,0.2780429,0.18843399,0.77100194,0.4565688,0.9027772,0.5086253,0,HNSC
TCGA-AA-3509-01,0.96109104,0.36582598,0.03286819,0.46102285,0.6561616,0.50398356,0.51102304,0.28714198,0.43870994,0.3012169,0.83139604,0.40079516,0.9685471,0.30001307,0.41297004,0.9166959,0.23007885,0.24837017,0.72337776,0.0931223,0.45596695,0.62378556,0.49529737,0.6336926,0.8971221,0.6340221,0.62577385,0.123455316,0.4138053,0.5944761,1,COAD
TCGA-CN-5367-01,0.529588,0.15719184,0.24601886,0.6477228,0.1372216,0.43431532,0.46067438,0.8324737,0.3614122,0.36196345,0.71462494,0.49633136,0.40815872,0.2856043,0.7188009,0.5185276,0.82661927,0.49023908,0.2598971,0.37916195,0.45339608,0.5629203,0.3853255,0.28916377,0.3311994,0.14238958,0.74072254,0.38575882,0.82844275,0.62212574,1,HNSC
TCGA-A6-A565-01,0.8977679,0.10444336,0.004577413,0.44024792,0.63667953,0.451414,0.6696173,0.44852376,0.4973325,0.36036348,0.80197865,0.43150747,0.9685075,0.30961403,0.4813109,0.82025737,0.32967526,0.33818847,0.6004441,0.19797736,0.6133466,0.6003319,0.40434557,0.42299938,0.8026527,0.58862966,0.62288946,0.12810725,0.41636765,0.525708,1,COAD
TCGA-CD-5801-01,0.545397,0.37251404,0.8866787,0.98399794,0.9558213,0.84519726,0.12726223,0.43431103,0.29760855,0.9305228,0.34059355,0.186468,0.2263267,0.26264918,0.47359237,0.22806785,0.64727205,0.50031686,0.73541,0.33165038,0.23576623,0.45472574,0.5478176,0.10442653,0.75494593,0.55201566,0.31867796,0.84375936,0.051760793,0.79633534,1,STAD
TCGA-L5-A43J-01,0.15315309,0.53771734,0.33193734,0.12549251,0.6483804,0.42033315,0.84092176,0.8930565,0.83305013,0.58623356,0.28198433,0.9095703,0.819457,0.14044932,0.4370025,0.19331321,0.21017975,0.27939045,0.1520625,0.76048344,0.52720606,0.35760355,0.93375593,0.31889176,0.018686816,0.83573896,0.11299211,0.62946856,0.54641724,0.6332708,1,ESCA
TCGA-D6-6827-01,0.3397792,0.06753452,0.16352649,0.6854497,0.35099956,0.54732245,0.87326384,0.9801021,0.6494618,0.20667921,0.7847978,0.54500854,0.5798325,0.1731904,0.46853983,0.41548684,0.6467618,0.4800573,0.09342392,0.64643985,0.9349227,0.31948248,0.19549039,0.2673327,0.23363076,0.21146446,0.8270021,0.49838707,0.98313636,0.39952478,1,HNSC
TCGA-CV-6952-01,0.62820005,0.20322841,0.28844148,0.62875617,0.025947213,0.37528792,0.24845052,0.75684345,0.21197212,0.44176352,0.6794573,0.47038403,0.31911695,0.3441147,0.8475212,0.57159007,0.92090607,0.49563563,0.3459158,0.240017,0.20539635,0.68877566,0.4839741,0.30046245,0.38192284,0.10559737,0.69762176,0.32621557,0.74906415,0.73703516,1,HNSC
TCGA-CR-6473-01,0.25310946,0.22759078,0.28673118,0.46824473,0.5260852,0.71592605,0.27369523,0.65260637,0.7027673,0.45953518,0.3398728,0.8105562,0.60326105,0.08209109,0.83465147,0.542562,0.25219715,0.4359147,0.19117501,0.873868,0.35233122,0.43720704,0.10036817,0.27337307,0.17679024,0.57789505,0.22862941,0.93041265,0.68762875,0.5713508,1,HNSC
TCGA-BR-6852-01,0.5636693,0.29346,0.6741962,0.89908105,0.80878806,0.8188398,0.32322705,0.54876333,0.29758278,0.73592925,0.48025322,0.21152732,0.24435863,0.24510813,0.48624203,0.30584586,0.7068831,0.53188723,0.6598014,0.34211674,0.4652022,0.37535596,0.56944454,0.18559623,0.70593995,0.46841198,0.49352533,0.73100156,0.25325274,0.6093727,1,STAD
TCGA-HD-7754-01,0.2919817,0.17316419,0.24536738,0.54541516,0.45424885,0.6504113,0.47455025,0.765383,0.6721031,0.37409046,0.49822983,0.71247137,0.5880061,0.1195151,0.71193826,0.500607,0.40217754,0.452302,0.16234103,0.7809664,0.5443194,0.40417525,0.14230242,0.2720466,0.20122236,0.44247216,0.44192052,0.76951766,0.78854257,0.517905,1,HNSC
TCGA-BB-4223-01,0.18819316,0.14686349,0.21844822,0.5395397,0.57990277,0.7254326,0.61106974,0.8014592,0.8207665,0.32578447,0.48267505,0.7665981,0.67566454,0.0535502,0.62940615,0.46395022,0.26850617,0.4422694,0.09095836,0.9390303,0.7168946,0.29693937,0.03754519,0.2619192,0.14648184,0.51810527,0.41699266,0.8741337,0.83173394,0.42710382,1,HNSC
TCGA-BR-6453-01,0.794827,0.15035002,0.38532606,0.82766575,0.68950367,0.9528601,0.5319146,0.6350601,0.026186824,0.52873814,0.7207394,0.024453163,0.024692357,0.26877207,0.5108316,0.43041077,0.9568788,0.6659742,0.7896378,0.18551812,0.83107233,0.1383431,0.89878416,0.3826445,0.8885924,0.34893513,0.87321496,0.5338012,0.39416492,0.20805311,1,STAD
TCGA-DQ-7591-01,0.23562777,0.12203972,0.201262,0.58519816,0.50827396,0.669698,0.693116,0.8573605,0.7671615,0.2885138,0.5772159,0.6972579,0.64567655,0.09098824,0.5790676,0.44878498,0.38687065,0.45409408,0.09172988,0.8474723,0.78512037,0.3039936,0.08696972,0.2636132,0.17375265,0.4221506,0.5452936,0.75655437,0.87911105,0.41847375,1,HNSC
TCGA-A6-6781-01,0.8190566,0.042482834,0.017879404,0.45910785,0.59585106,0.43638143,0.7311675,0.53758025,0.52408874,0.3501925,0.78525025,0.45532468,0.93624574,0.29915705,0.49011457,0.75369847,0.38633552,0.3747477,0.52223396,0.26293033,0.69279325,0.57788223,0.36193237,0.36402237,0.7073552,0.5282941,0.62113315,0.17297274,0.48727578,0.49181038,1,COAD
TCGA-NH-A50V-01,0.96559596,0.33552766,0.012311228,0.48876673,0.64404416,0.522679,0.5495076,0.3422935,0.45990598,0.3168848,0.8633213,0.39238888,0.93206155,0.29498985,0.43850526,0.9072605,0.27093163,0.28094205,0.6839537,0.12125918,0.4806832,0.59212524,0.47702813,0.57343507,0.8940714,0.63073885,0.67871535,0.13533592,0.3978057,0.57902765,1,COAD
TCGA-BR-4370-01,0.63595045,0.2311231,0.43320215,0.7460112,0.7188666,0.87875533,0.4788582,0.60288405,0.2260449,0.5464042,0.6213155,0.17577085,0.19458628,0.18405353,0.5476296,0.4109784,0.79727733,0.58157605,0.7095564,0.2921526,0.7356102,0.20422181,0.7171099,0.32500085,0.8119002,0.48180234,0.73499054,0.5684111,0.36596507,0.318549,1,STAD
TCGA-CQ-6229-01,0.6353079,0.16003667,0.25427368,0.6816362,0.0,0.34395903,0.4154874,0.84277266,0.21930128,0.3725975,0.787292,0.4122097,0.3254167,0.3575346,0.7456388,0.5351224,1.0,0.5051634,0.3119068,0.20560178,0.3732099,0.6448841,0.49303767,0.29757243,0.3884226,0.02545239,0.84209406,0.23385397,0.82806766,0.68203735,1,HNSC
TCGA-CV-7238-01,0.51695395,0.11148766,0.20872387,0.6965807,0.1361351,0.418706,0.64391625,0.92037225,0.39604974,0.28762037,0.81359136,0.45146728,0.4304512,0.2859842,0.6071718,0.4772448,0.8764163,0.49736917,0.21446322,0.376118,0.6440933,0.501467,0.37435842,0.28454572,0.3271346,0.080780126,0.8725515,0.31801194,0.91112536,0.5532447,1,HNSC
TCGA-CQ-5323-01,0.3849044,0.20005827,0.2721471,0.5467718,0.3430399,0.58519244,0.33920258,0.7265079,0.5377011,0.4227303,0.504214,0.6680629,0.50860965,0.17791179,0.79382896,0.5363255,0.51665205,0.4606266,0.22914392,0.6412054,0.37644917,0.5039956,0.23595184,0.28138033,0.25002733,0.38033366,0.45361882,0.68219155,0.7437762,0.6037537,1,HNSC
TCGA-BR-6453-11,0.75138164,0.15217668,0.3214262,0.7596137,0.6530002,0.9270599,0.5798331,0.6582917,0.0887987,0.464585,0.73653954,0.08022639,0.08368072,0.22712703,0.5342717,0.4551159,0.9255289,0.6496304,0.74834067,0.22012597,0.88571244,0.12197974,0.85694486,0.39864224,0.861698,0.37707698,0.8957493,0.49907503,0.44722956,0.1668519,0,STAD
TCGA-LN-A4A2-01,0.06116721,0.5176283,0.3391914,0.015414774,0.7037885,0.4831101,0.81453276,0.91499895,0.92809033,0.6314839,0.15710491,0.99025345,0.8816139,0.072523445,0.5040679,0.16999745,0.119814515,0.2625424,0.08908373,0.8329078,0.4907865,0.3819943,0.9462509,0.29847413,0.014554143,0.982133,0.019042969,0.7291265,0.4837929,0.64616054,1,ESCA
TCGA-BR-8690-01,0.5142402,0.24082984,0.47118706,0.7824548,0.65993404,0.7534253,0.51282096,0.66229963,0.38437396,0.53669155,0.58788496,0.30437022,0.33786607,0.19633777,0.5100846,0.37787813,0.7029752,0.529707,0.53638023,0.40150183,0.6658858,0.32608256,0.50795895,0.24308184,0.60938734,0.42476654,0.6169505,0.6300731,0.46302378,0.46529412,1,STAD
TCGA-CN-6011-01,0.5136441,0.23256478,0.30544412,0.5541962,0.18713328,0.49206775,0.17032182,0.6819886,0.35334396,0.48246086,0.5237857,0.60078233,0.3999098,0.25975803,0.89592254,0.5816934,0.68264025,0.47309405,0.31758615,0.445081,0.16285312,0.63687825,0.36589798,0.2939331,0.3179348,0.28632325,0.48491052,0.55220395,0.69041455,0.7162248,1,HNSC
TCGA-BA-5555-01,0.3706399,0.1778128,0.25353575,0.56769437,0.3531286,0.584658,0.43100387,0.7680709,0.56538373,0.38608098,0.5462874,0.652948,0.5257517,0.17253198,0.73795784,0.5151474,0.5272412,0.4629085,0.20322646,0.65316105,0.47455007,0.4680416,0.22233653,0.27850452,0.24364299,0.35968682,0.5093092,0.6612913,0.78365105,0.5659256,1,HNSC
TCGA-AD-6964-01,0.8326179,0.09542657,0.022626974,0.477124,0.59400916,0.44822764,0.70526904,0.5160476,0.51875675,0.34047192,0.79832363,0.45048264,0.9313997,0.29629973,0.47726506,0.7757766,0.36889312,0.36064494,0.5388178,0.24740979,0.6589724,0.58124566,0.3772284,0.39413834,0.72444874,0.5347267,0.63603395,0.17441621,0.4865861,0.5102708,1,COAD
TCGA-CG-4469-01,0.45825374,0.37898266,0.8269759,0.9166134,0.89839685,0.77848125,0.18978256,0.47693568,0.41767,0.8561169,0.3466484,0.2892815,0.33736837,0.21781866,0.48973525,0.24579747,0.5816188,0.4652818,0.63733536,0.40426183,0.2749427,0.472989,0.43669063,0.09748803,0.6645919,0.5696975,0.3070016,0.8233681,0.1388256,0.79484147,1,STAD
TCGA-BB-4228-01,0.17404354,0.15426835,0.22357483,0.5259199,0.6012695,0.7420581,0.58659554,0.78478396,0.8367567,0.3369022,0.45447373,0.78728217,0.68460983,0.04238251,0.64442205,0.46847397,0.23319831,0.43874216,0.09072821,0.96634185,0.69654304,0.29483512,0.02280195,0.26141387,0.13834701,0.5467283,0.3787208,0.90920734,0.81760144,0.42967814,1,HNSC
TCGA-BR-6803-01,0.7668985,0.16865832,0.22762695,0.6252153,0.67342424,0.9904109,0.5883696,0.6214608,0.07361293,0.40524295,0.75642866,0.07034111,0.069441974,0.14400765,0.6058188,0.507885,0.9296916,0.65392196,0.83584553,0.19074479,0.98415184,0.011267155,0.94736755,0.47493246,0.993343,0.4993788,0.98921955,0.4132167,0.41133422,0.01794517,1,STAD
TCGA-AA-3675-01,0.95783615,0.43884674,0.04996728,0.45953798,0.656566,0.5132564,0.46629047,0.24352616,0.41932654,0.2746991,0.82637,0.39793855,0.9681431,0.29519343,0.3883068,0.9288411,0.20548427,0.2214759,0.7530478,0.06910503,0.42465496,0.6308401,0.51797783,0.7041631,0.9024157,0.63383335,0.60810447,0.13152975,0.43625873,0.6065619,1,COAD
TCGA-L5-A4OF-01,0.470745,0.29460323,0.19876894,0.712431,0.3253134,0.34717137,0.940303,0.8992116,0.5283999,0.22525945,0.88780653,0.5071183,0.5442205,0.30121946,0.31191504,0.41344303,0.7004866,0.4709661,0.24839002,0.5063267,0.8968775,0.32946044,0.45528272,0.3485642,0.15520124,0.10225265,0.71921,0.36601803,0.94644576,0.42520157,1,ESCA
TCGA-LN-A49R-01,0.07975829,0.4437634,0.31076148,0.089255035,0.6597306,0.5062293,0.8219287,0.93099195,0.91473913,0.5712796,0.22590137,0.9430524,0.8539309,0.067859486,0.51706344,0.20953071,0.1825453,0.2992164,0.07160868,0.8172469,0.55897844,0.39104724,0.83516175,0.29242054,0.04587522,0.89567554,0.10831833,0.7290924,0.54228866,0.60276514,1,ESCA
TCGA-D7-6818-01,0.6574911,0.14031081,0.29096457,0.75901747,0.5672945,0.8213388,0.6597165,0.7348323,0.21748686,0.4018578,0.747121,0.1914978,0.20485842,0.22756793,0.51116925,0.451661,0.86427015,0.61573625,0.59194493,0.3106265,0.8949325,0.19419026,0.69686306,0.3575314,0.6909424,0.3157427,0.85075426,0.51471555,0.5775457,0.22882265,1,STAD
TCGA-CG-4443-01,0.4231281,0.28101057,0.47675103,0.7233371,0.6635161,0.7088572,0.5006921,0.65356684,0.50129026,0.52703106,0.5434051,0.39533406,0.4389558,0.14305538,0.53451747,0.37514168,0.6151467,0.48331493,0.48412836,0.46440426,0.63413393,0.35459957,0.40549695,0.21878612,0.5626815,0.4974842,0.55475634,0.6376047,0.46499866,0.5087947,1,STAD
TCGA-CV-7100-01,0.3622679,0.19441628,0.2663514,0.5453805,0.3704816,0.60160965,0.36860818,0.734191,0.57008815,0.41234648,0.5005978,0.6799822,0.52770233,0.16350605,0.77605385,0.5284123,0.48735148,0.45841998,0.21365672,0.67572886,0.41371185,0.4807146,0.2131001,0.279179,0.23808254,0.39698645,0.4478829,0.705187,0.75302464,0.5840781,1,HNSC
TCGA-AA-A02K-01,0.95058084,0.57563937,0.078460254,0.4644428,0.6961123,0.4876424,0.34078038,0.1232568,0.3676231,0.24478781,0.76420593,0.400512,1.0,0.30201414,0.32567877,0.95751697,0.1022225,0.11880216,0.8636105,0.037344456,0.33852613,0.70114136,0.5645994,0.84986967,0.89805776,0.6638655,0.5012725,0.1369133,0.45103598,0.6820563,1,COAD
TCGA-IG-A3I8-01,0.13820934,0.47776946,0.3135018,0.14513904,0.63347924,0.45657837,0.83813494,0.9114808,0.8527508,0.55644363,0.2933812,0.90020466,0.81855583,0.11603536,0.46721074,0.21485487,0.22784564,0.3008538,0.11986049,0.77150494,0.5655393,0.37173715,0.8568144,0.3081695,0.040191427,0.8181534,0.14885789,0.66028535,0.5695876,0.6056932,1,ESCA
TCGA-BR-4357-01,0.48772755,0.23518234,0.459479,0.78320855,0.63162076,0.7214145,0.5400286,0.6875888,0.4211849,0.5155076,0.5938318,0.33673573,0.37296546,0.19788224,0.5022553,0.37761497,0.6869667,0.52077115,0.4882752,0.42805886,0.6718817,0.34708098,0.4611041,0.23170593,0.556878,0.40263855,0.6063656,0.6336757,0.50564617,0.4816271,1,STAD
TCGA-CG-5718-01,0.5259143,0.26445785,0.6350504,0.9149486,0.7319242,0.75196946,0.401873,0.6183663,0.35386175,0.6786307,0.51372266,0.2655216,0.30182156,0.26393753,0.46022946,0.3091612,0.6957463,0.52482414,0.553502,0.38947648,0.49867815,0.4155109,0.4849996,0.16800335,0.5882187,0.38896704,0.4928751,0.7330881,0.3659817,0.62922907,1,STAD
TCGA-CV-5966-01,0.56097806,0.19697475,0.27963516,0.61237645,0.111486375,0.43015355,0.29460758,0.7590278,0.30406314,0.4278422,0.6437996,0.51849204,0.37294385,0.29925728,0.81983316,0.5571877,0.8175712,0.48701942,0.3090028,0.34804475,0.27412826,0.63159746,0.415672,0.29476178,0.34580922,0.17254615,0.6472683,0.4143877,0.75739956,0.69289297,1,HNSC
TCGA-CV-6933-01,0.44648144,0.17540887,0.2559001,0.5972075,0.2529751,0.51725066,0.4160124,0.784192,0.46516576,0.38655007,0.608965,0.5872199,0.46760947,0.22501291,0.74658775,0.5232016,0.6585306,0.47448826,0.23669466,0.52632165,0.43477148,0.52177954,0.29979396,0.28418276,0.28496563,0.2683925,0.5961348,0.5439011,0.79147875,0.6028576,1,HNSC
TCGA-CQ-6225-01,0.43016464,0.17806421,0.2571028,0.5883641,0.27534655,0.53299755,0.41085553,0.77652276,0.48589486,0.38989323,0.5904064,0.60394925,0.4795337,0.21329895,0.74984133,0.5233211,0.62696093,0.4715768,0.2313427,0.55473137,0.4347931,0.512653,0.28303975,0.28313142,0.27594462,0.29159635,0.5706703,0.5732055,0.78589976,0.59782106,1,HNSC
TCGA-CD-8529-01,0.70479393,0.161068,0.35028204,0.7794312,0.64092696,0.88195735,0.57919586,0.6728095,0.14777923,0.4743492,0.7145841,0.12642777,0.13583687,0.23320347,0.51916987,0.43733892,0.8863909,0.6281779,0.6886682,0.26022476,0.8438816,0.17311834,0.7773024,0.3623782,0.7891407,0.3610314,0.83964646,0.5299721,0.4698702,0.23466894,1,STAD
TCGA-CN-4738-01,0.38873842,0.12443283,0.211835,0.63632816,0.30887482,0.53783274,0.6344434,0.8756691,0.5620191,0.301133,0.68655527,0.57333666,0.5263163,0.19550419,0.6138085,0.47132248,0.64065677,0.47604772,0.16556081,0.5952055,0.67588425,0.42073256,0.24303818,0.27565366,0.2567327,0.24991703,0.6975863,0.5332855,0.8817137,0.50289196,1,HNSC
TCGA-LN-A8I1-01,0.13724416,0.37932053,0.27958527,0.20902562,0.59263545,0.50237787,0.84045815,0.93746376,0.86113197,0.49254978,0.34698257,0.8621035,0.80014575,0.09213591,0.50138533,0.25850815,0.28295627,0.34261823,0.08112282,0.77097476,0.6418456,0.38962045,0.72008175,0.29512137,0.07858079,0.7479949,0.23648179,0.6866802,0.6267185,0.55440515,1,ESCA
TCGA-CQ-6219-01,0.5588183,0.14324266,0.23650706,0.67428654,0.09360172,0.40075493,0.5059494,0.8642733,0.32785496,0.34116742,0.76968485,0.4552339,0.38931087,0.30840784,0.69100237,0.5103501,0.89746314,0.49726087,0.26153776,0.3234484,0.49005735,0.56880206,0.41572544,0.290315,0.3479219,0.08550572,0.815508,0.31585577,0.8551824,0.61864156,1,HNSC
TCGA-AZ-4614-01,0.9494729,0.5759887,0.0772909,0.43227142,0.6664102,0.5410208,0.3764603,0.15227461,0.3715621,0.22015901,0.81354743,0.38288185,0.95830166,0.2841446,0.3482862,0.9397781,0.17113066,0.17232934,0.8157036,0.019135296,0.3804161,0.6298456,0.5639395,0.85521007,0.91579574,0.6382737,0.5596675,0.15028507,0.47695518,0.60835624,1,COAD
TCGA-A6-6141-01,0.9670589,0.37783915,0.02960515,0.4819066,0.6492229,0.51280814,0.5141301,0.298465,0.4454862,0.30250686,0.8471483,0.39824176,0.95600474,0.29734883,0.41450647,0.92386806,0.23445639,0.25296584,0.71544987,0.09737474,0.44831544,0.6173408,0.49473447,0.6235019,0.9009509,0.6336999,0.6511595,0.12808579,0.41025662,0.60043454,1,COAD
TCGA-CG-4462-01,0.7232669,0.18826604,0.37716365,0.75573236,0.700179,0.9295782,0.5186372,0.6178583,0.11832392,0.51441157,0.68481016,0.09586355,0.103675336,0.20978196,0.54424345,0.436403,0.8847188,0.628262,0.76606333,0.23070613,0.8183989,0.14212525,0.83242786,0.3755759,0.8773967,0.43394226,0.8362335,0.526199,0.383601,0.21939933,1,STAD
