patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-CQ-6223-01,0.50048506,0.28877065,0.7351903,-0.30174318,-0.45090705,-0.050238602,-2.6769466,-1.1460893,-1.0387816,0.95484525,-0.7891366,0.17457843,-0.5858551,0.20386747,2.0173888,0.47135717,0.14279929,-0.24556106,0.6426983,-0.44298917,-2.5417488,0.7719955,0.25531435,0.13914627,0.35345942,0.39886332,-0.5451927,-0.06398885,-0.9736072,1.383817,1,HNSC
TCGA-L5-A8NE-01,0.99787384,1.2189678,0.6703472,0.07338348,0.16687909,-1.3079269,0.15846324,-0.8021026,-1.1328994,0.47938028,0.44891948,-0.4457734,-0.31782565,1.0232524,-1.6350305,-0.5687773,0.17059755,-0.6477035,1.1634052,-0.621709,-0.83384967,-0.52632797,1.2888683,0.5040354,-0.44204444,-0.41954824,-0.23663123,-1.1516575,-0.35980153,0.8043099,1,ESCA
TCGA-CQ-5327-01,0.7477469,0.19653308,0.62012136,-0.15204675,-0.82626325,-0.30510968,-2.1981907,-0.7935241,-1.2945106,0.7597806,-0.3762528,-0.3347605,-0.7136872,0.38409686,1.6437747,0.364662,0.8095964,-0.17342603,0.6310686,-0.81746393,-2.1891875,0.7824244,0.40685833,0.14430094,0.46305907,-0.07874525,-0.09087294,-0.491364,-0.74057186,1.3133521,1,HNSC
TCGA-L5-A4OR-01,1.006299,1.2283814,0.674686,0.07401956,0.1675038,-1.3179997,0.16039109,-0.80798405,-1.14207,0.48341456,0.4518593,-0.4484321,-0.3204297,1.0317659,-1.6478561,-0.5730613,0.17116125,-0.6523478,1.1722997,-0.6266585,-0.83963734,-0.53021914,1.2992561,0.50666535,-0.44580257,-0.42269212,-0.23885773,-1.1599151,-0.3616196,0.8099365,1,ESCA
TCGA-CV-7090-01,0.52857935,0.21074563,0.6268048,-0.21142723,-0.5353993,-0.13325009,-2.2173734,-0.876637,-1.0273261,0.78099376,-0.54322445,-0.05902171,-0.57474464,0.24408612,1.6604215,0.35462344,0.3945193,-0.2136009,0.5643454,-0.5299024,-2.1492133,0.6683243,0.27524972,0.13337927,0.37106758,0.18064886,-0.2775263,-0.24926881,-0.78319293,1.2327952,1,HNSC
TCGA-BR-6566-01,0.83038414,0.46874556,2.7062914,0.6210292,2.171659,1.1360406,-2.5083234,-1.9115617,-1.4556935,2.1449492,-1.0895265,-2.038611,-1.2948035,0.2994179,0.081400014,-0.83430415,0.24628665,0.04208734,1.875733,-0.8110811,-1.9756731,0.04077699,0.784787,-0.24630436,1.5795225,1.0224702,-0.71204376,0.58011043,-2.6510785,1.2907853,1,STAD
TCGA-CG-4472-01,1.1946397,0.17917964,0.8536543,0.040263746,1.3988103,1.3302531,-1.3561842,-1.3562737,-1.7441432,0.93519425,-0.3193593,-2.1433704,-1.4326161,-0.052365158,0.51459897,-0.050108343,0.81052035,0.37186557,1.929817,-0.9660211,-0.4620453,-0.83588564,1.2301353,0.39751768,1.9019613,0.9627803,0.2781167,-0.13317224,-1.8147337,-0.51950216,1,STAD
TCGA-AZ-6601-11,1.5983428,-0.23869282,-0.407731,-0.5132022,1.1075435,-0.27980694,-0.66852444,-1.703124,-0.34449556,0.5921357,-0.12828714,-0.40071324,1.2398369,0.33807874,0.2227709,1.1919551,-1.1329719,-0.650843,1.2311705,-0.88736206,-0.95999247,0.64981705,0.19718696,0.22965595,1.4249238,1.2521497,-0.29663157,-0.9770257,-1.6248212,0.6278759,0,COAD
TCGA-QG-A5Z1-01,2.164333,0.4514094,-0.44822237,-0.5142683,1.3386197,0.024852945,-1.3588383,-2.568198,-0.62882483,0.4687796,0.07956383,-0.767742,1.2169724,0.32196784,0.008213714,1.7988228,-1.5630842,-1.0558552,1.774962,-1.3334159,-1.578099,0.66344684,0.4697376,0.87853116,1.9956938,1.6309435,-0.21168752,-1.0732651,-1.9189366,0.87682045,1,COAD
TCGA-BR-4368-01,0.8797859,0.34239665,1.4333936,0.108186126,1.6926694,1.2226715,-1.7773471,-1.6017233,-1.4127719,1.2994108,-0.6505985,-1.8545777,-1.2056655,-0.0951682,0.4953017,-0.28459778,0.41906223,0.14880773,1.874773,-0.8240331,-0.9838275,-0.5511063,0.9850367,0.17804095,1.7913188,1.2130332,-0.10604144,0.0820302,-2.126848,0.09074284,1,STAD
TCGA-CR-6480-01,-0.5113886,0.18915361,0.5328876,-0.39656508,0.7896192,0.61099046,-1.7743278,-0.96864766,0.29388544,0.68170965,-1.073214,1.0177517,0.118339114,-0.39425611,1.3248421,0.16910055,-1.3431239,-0.3729103,0.14620222,0.77612317,-1.4949274,-0.011302486,-0.345663,0.07318145,-0.05864425,1.1953933,-0.8784386,0.71927863,-0.7693467,0.66203535,1,HNSC
TCGA-CV-6933-11,-0.12873589,-0.10345513,0.14333925,-0.0022499138,0.115891285,0.09663225,-0.13443655,0.085936114,-0.011985056,0.043276604,0.0072802478,-0.16037971,-0.022611164,-0.071540274,0.04881513,-0.22812247,0.07919219,-0.20855024,-0.042709496,0.09816564,-0.16725701,-0.22781305,-0.10511179,0.067063585,0.12240635,0.09250461,0.30400196,-0.24546097,-0.044975452,0.23567012,0,HNSC
TCGA-CG-4441-01,0.8279587,0.39455846,2.1366417,0.4237578,1.8969716,1.1214471,-2.1301503,-1.7078271,-1.4028671,1.7476137,-0.8768753,-1.9109615,-1.2231115,0.16147888,0.21640167,-0.6029439,0.32119504,0.08686807,1.7959566,-0.78790635,-1.5345256,-0.17409697,0.82771844,-0.08078753,1.5824564,1.0191324,-0.45558208,0.37479317,-2.3421228,0.8069155,1,STAD
TCGA-CA-6717-01,1.6347731,-0.22052968,-0.44086197,-0.55122834,1.1481318,-0.23496686,-0.7017223,-1.7556103,-0.38160652,0.587781,-0.114842296,-0.46367052,1.2108961,0.33365113,0.2528053,1.1870257,-1.1055102,-0.65118337,1.2662965,-0.91512686,-0.9509266,0.6080324,0.21235926,0.27674413,1.4703696,1.2913232,-0.3062665,-0.979073,-1.6628302,0.57756513,1,COAD
TCGA-DQ-5631-01,0.4982289,0.17157412,0.569679,-0.17500086,-0.5206061,-0.14237285,-1.973248,-0.74842936,-0.96565163,0.6915424,-0.44514155,-0.12786847,-0.5398902,0.23672086,1.4711632,0.28951776,0.44421002,-0.2046903,0.50818783,-0.5171021,-1.9289937,0.5886587,0.2586791,0.12799758,0.36146852,0.116713814,-0.17178658,-0.2990163,-0.689246,1.1345328,1,HNSC
TCGA-CG-4437-01,0.9679835,0.40084606,2.3015277,0.4985882,2.0288708,1.221349,-2.2751079,-1.8150293,-1.5909224,1.8953757,-0.91198415,-2.144082,-1.3837672,0.23139995,0.18216339,-0.6562786,0.41694257,0.14157197,1.944581,-0.8827531,-1.633018,-0.18379965,0.93343455,-0.08677005,1.7086439,1.0145749,-0.4707623,0.41514674,-2.5034022,0.85316384,1,STAD
TCGA-QG-A5YW-01,2.234274,0.5949399,-0.42349514,-0.47041994,1.3363061,0.06164469,-1.4728264,-2.6844141,-0.65273744,0.43554372,0.1197124,-0.79198915,1.2135304,0.31454295,-0.06540011,1.9187297,-1.6596433,-1.1334558,1.8442955,-1.3933169,-1.7093867,0.68809,0.5120667,0.97737676,2.0615678,1.6626492,-0.17507727,-1.0768814,-1.9285945,0.9663056,1,COAD
TCGA-IG-A4P3-01,-0.87385535,0.34164828,0.4470228,-0.8158097,0.85084563,0.16295357,-0.31898248,-0.045591984,0.7637692,0.6921086,-1.0466152,1.1792004,0.58761793,-0.44485226,0.40841222,-0.5868554,-1.1155465,-0.54395974,-0.1918574,0.4978194,-0.78674585,0.041157495,0.60104936,0.10704225,-0.2000085,1.5695121,-0.84577024,0.3479728,-0.90733767,0.5432299,1,ESCA
TCGA-L5-A43C-01,0.71516746,0.9031022,0.52476156,0.05204034,0.14591706,-0.9699413,0.09377534,-0.60475504,-0.82518655,0.344014,0.35027677,-0.35656217,-0.23044845,0.73758614,-1.204678,-0.42503235,0.15168288,-0.49186784,0.8649559,-0.45563155,-0.63964915,-0.39576352,0.94031507,0.41578802,-0.31594205,-0.31405815,-0.16192259,-0.87457776,-0.2987978,0.6155141,1,ESCA
TCGA-IG-A97I-01,-1.2120161,0.8635006,0.82172215,-1.3956093,1.4355255,-0.0010799374,-0.43279475,-0.21720606,1.0276238,1.352054,-1.788957,2.0524678,0.93443555,-0.4728975,0.32597804,-1.1336323,-1.9985436,-1.045316,-0.08884063,0.71127427,-1.4724352,-0.022741336,1.3846343,0.1402742,-0.4885462,2.6522057,-1.5744259,0.43124306,-1.5394855,1.0502833,1,ESCA
TCGA-LN-A49X-01,-1.1815519,0.85758364,0.8130365,-1.3686945,1.4107054,-0.012262186,-0.42420596,-0.22036749,0.99909323,1.3301423,-1.7506005,2.008812,0.9142593,-0.4560437,0.30612516,-1.1172041,-1.9582967,-1.0315655,-0.07710883,0.6927206,-1.4525949,-0.02703743,1.3688799,0.1436201,-0.48262239,2.5983598,-1.5461487,0.4124058,-1.5147452,1.0380808,1,ESCA
TCGA-CG-5720-11,1.4291551,0.085637584,1.2168243,0.39659238,1.371162,1.2920653,-1.4021053,-1.2453051,-2.048554,1.1684364,-0.29208356,-2.4917216,-1.671554,0.33533803,0.15605935,-0.24438748,1.0629144,0.5072421,1.8653362,-1.0517502,-0.68073606,-0.6069182,1.2532617,0.26548466,1.7177266,0.44660246,0.18870667,0.046657078,-1.7812729,-0.15959595,0,STAD
TCGA-BA-4076-01,0.4004286,0.2724942,0.70611835,-0.30414513,-0.33222157,0.010002859,-2.5491457,-1.1067194,-0.90315,0.9134056,-0.7982944,0.24123502,-0.5137838,0.14660165,1.9189857,0.43151677,0.012607843,-0.2558928,0.5862749,-0.3266611,-2.4047027,0.68456525,0.19614668,0.13201913,0.31320006,0.4620285,-0.5575906,0.00045521557,-0.9378128,1.2988393,1,HNSC
TCGA-CN-6019-01,0.049984753,-0.06743307,0.20507312,-0.0055015767,-0.09179904,-0.0054098517,-0.40439907,-0.007986553,-0.2584176,0.13290177,0.003164594,-0.26136225,-0.15398204,0.028716788,0.2569406,-0.14619729,0.29363695,-0.19254062,0.06599882,-0.105054714,-0.4483118,-0.060857773,0.0002937466,0.08044764,0.19378707,-0.0034535602,0.3039201,-0.34650463,-0.12577723,0.40217072,1,HNSC
TCGA-CV-7178-01,0.45605063,0.014411591,0.3453368,-0.0128895845,-0.5636862,-0.23725674,-1.0177729,-0.2213855,-0.8183298,0.33653647,-0.0061864625,-0.49080175,-0.45246595,0.25650793,0.72981644,0.039942503,0.78087056,-0.15616561,0.3129918,-0.56678575,-1.0868882,0.31847644,0.23978259,0.110857144,0.35596907,-0.2214773,0.30373406,-0.57608294,-0.3093646,0.7804718,1,HNSC
TCGA-F5-6814-01,-1.3847067,2.0652423,1.3310543,0.47442645,1.61227,1.4570701,-1.1148319,-0.67922604,0.10384203,-0.56126374,-2.333818,0.8155886,-1.1948208,2.6968486,-0.5211344,-1.8591766,-0.8460628,1.9190269,1.4683502,0.0022701453,-1.7197441,1.9016957,-0.32433933,0.9847422,0.802515,0.8653601,-0.4502281,0.8845672,-1.1744413,0.3218276,1,READ
TCGA-CN-5355-01,0.62921983,0.091655135,0.4648988,-0.061992813,-0.73869544,-0.30224633,-1.5333343,-0.4561857,-1.0825024,0.51846313,-0.13491704,-0.47849244,-0.5958254,0.34127635,1.1286317,0.18489808,0.8783554,-0.15554976,0.46661052,-0.7358836,-1.5801628,0.5459746,0.34021103,0.12780763,0.42190093,-0.21168423,0.16822657,-0.5882845,-0.49041986,1.0314497,1,HNSC
TCGA-BA-5556-01,0.47209466,0.2596271,0.6923343,-0.2758072,-0.432424,-0.05277171,-2.4935665,-1.0516267,-0.98558736,0.88800985,-0.7194792,0.12968576,-0.5560974,0.19478637,1.8752681,0.422069,0.16974762,-0.23986402,0.59871876,-0.42609036,-2.37488,0.7091149,0.23951231,0.13481736,0.34390792,0.35725737,-0.47026536,-0.09534596,-0.90392625,1.3077768,1,HNSC
TCGA-CG-4305-01,0.86340535,0.34987375,1.7336718,0.26832128,1.7464278,1.1579338,-1.8982158,-1.6095599,-1.4134432,1.4829543,-0.7315651,-1.8792539,-1.2138914,0.046289083,0.34198087,-0.42850414,0.39485797,0.13138452,1.806381,-0.80286443,-1.2160786,-0.36705086,0.90469044,0.05739642,1.6589264,1.0675335,-0.25587988,0.21616966,-2.178706,0.41823184,1,STAD
TCGA-AD-A5EK-01,2.2931347,0.8356816,-0.350719,-0.56142527,1.4337773,0.10882981,-1.7737098,-3.0949867,-0.82079864,0.3233265,0.06913519,-0.8667655,1.2678074,0.30995756,-0.21237384,2.0203965,-1.8464676,-1.3433577,2.0773802,-1.5669377,-1.8656832,0.73368526,0.6144118,1.3368042,2.1701016,1.7412912,-0.30339777,-1.0943003,-1.9057068,0.99972105,1,COAD
TCGA-LN-A49O-01,-0.9419243,1.1006234,0.9213731,-1.3353901,1.4117367,-0.2831463,-0.36837512,-0.3764534,0.74113023,1.4223229,-1.6498516,1.9121544,0.8335461,-0.22251663,-0.04225815,-1.2193178,-1.9186486,-1.1447773,0.16323635,0.5515439,-1.5920063,-0.13166587,1.6313689,0.21461082,-0.57744926,2.4826899,-1.5870202,0.18435907,-1.5470991,1.1779916,1,ESCA
TCGA-BR-6802-01,0.7131096,0.4769378,2.4489923,0.46660554,2.0769382,1.1018517,-2.3719327,-1.8601874,-1.2923343,1.9569932,-1.0453658,-1.8327276,-1.1559972,0.14931872,0.20891193,-0.72367156,0.15609248,-0.0068835393,1.8168292,-0.7463397,-1.8042175,-0.049697258,0.7426496,-0.18220362,1.5742141,1.1536137,-0.6392477,0.48294866,-2.5397933,1.0980669,1,STAD
TCGA-LN-A4MR-01,-1.1461986,0.8048266,0.7749616,-1.309188,1.3507998,0.0037494693,-0.41238028,-0.20324183,0.97129977,1.2627925,-1.6742412,1.9190495,0.878486,-0.45248404,0.3135482,-1.0614792,-1.8677047,-0.9805272,-0.08695826,0.6704344,-1.3827459,-0.02079751,1.2893618,0.14042357,-0.45333624,2.487083,-1.4716077,0.40320367,-1.4500679,0.9865371,1,ESCA
TCGA-DQ-5625-01,0.83400154,0.09058954,0.475889,-0.019766064,-1.002901,-0.4530511,-1.5886784,-0.4200092,-1.339475,0.52607197,-0.014890075,-0.7043554,-0.7302835,0.46852735,1.1699514,0.2131944,1.2343694,-0.122309126,0.54288363,-0.9965476,-1.681251,0.67154646,0.46268982,0.13916117,0.506922,-0.42440563,0.30356094,-0.78976583,-0.4802408,1.1325803,1,HNSC
TCGA-CN-5356-01,0.21464683,0.13529256,0.50118124,-0.19249818,-0.17812428,0.036246754,-1.670116,-0.6702969,-0.58714956,0.5962128,-0.50011533,0.08667576,-0.33936256,0.07153835,1.2381302,0.19185603,0.049560577,-0.23743802,0.35950446,-0.18093368,-1.5919733,0.35615265,0.09058891,0.10872406,0.24661297,0.31964478,-0.23842934,-0.096431,-0.6117024,0.9145421,1,HNSC
TCGA-BA-5149-01,0.6568261,0.2675955,0.714849,-0.24740641,-0.6652291,-0.18166506,-2.5970576,-1.0493189,-1.2227553,0.9149274,-0.63751274,-0.05083084,-0.6807797,0.30696836,1.9541224,0.4614247,0.46764174,-0.2130197,0.67770773,-0.65536743,-2.5126698,0.8362543,0.3496399,0.14589912,0.419923,0.18703824,-0.3767437,-0.25902504,-0.9164168,1.417913,1,HNSC
TCGA-CG-4440-01,0.2133672,0.5224067,2.284268,0.32425368,1.8413575,0.7774358,-2.1630569,-1.6634014,-0.6602019,1.7329,-1.0914642,-1.0997705,-0.63855886,-0.025090072,0.26106295,-0.6980521,-0.2541314,-0.24181655,1.3794048,-0.4322265,-1.7827281,0.1226761,0.34784457,-0.2740352,1.1628659,1.2276716,-0.77393496,0.48313498,-2.2311273,1.271561,1,STAD
TCGA-BR-6452-01,0.7425077,0.49517393,2.5035546,0.46430886,2.1502073,1.1489956,-2.4471343,-1.9296485,-1.3358111,2.0111833,-1.0749025,-1.893589,-1.1971976,0.13787115,0.23176953,-0.7343539,0.1606357,-0.0033015683,1.8910642,-0.77648336,-1.842061,-0.07046989,0.781497,-0.17730439,1.6494608,1.2158759,-0.64839417,0.48860204,-2.6278808,1.098958,1,STAD
TCGA-L5-A4OI-01,1.2204713,1.4676744,0.78497857,0.09018866,0.18338421,-1.5740504,0.20939726,-0.9574903,-1.3751868,0.58596516,0.52658886,-0.5160166,-0.38662478,1.2481805,-1.973882,-0.68195945,0.18549058,-0.7704056,1.3983986,-0.7524752,-0.9867595,-0.629132,1.5633125,0.5735197,-0.54133505,-0.50260913,-0.29545543,-1.3698249,-0.40783474,0.9529642,1,ESCA
TCGA-CN-4741-01,-0.16850819,0.14188513,0.4871074,-0.27649724,0.31906402,0.3220888,-1.5941513,-0.7536028,-0.10910147,0.59230393,-0.73823947,0.5212391,-0.089531206,-0.16789755,1.182233,0.14603484,-0.6285362,-0.30125058,0.22203907,0.3098001,-1.426831,0.12834175,-0.13875885,0.08791363,0.08718406,0.7288175,-0.5063549,0.2898574,-0.6419094,0.73505974,1,HNSC
TCGA-CV-6945-01,0.39721864,0.20880827,0.6160567,-0.23566976,-0.36754376,-0.038611196,-2.16615,-0.8909419,-0.8609146,0.770227,-0.612496,0.07904321,-0.4874995,0.16322479,1.6217121,0.33241308,0.17297581,-0.23400158,0.5124297,-0.36441642,-2.0706913,0.5837054,0.19678904,0.12584984,0.31672943,0.31074098,-0.35595563,-0.12533037,-0.7833613,1.1623739,1,HNSC
TCGA-CQ-6220-01,0.69636625,0.32093185,0.79252315,-0.297363,-0.6830738,-0.16793615,-2.928923,-1.2241716,-1.304486,1.036638,-0.77208245,0.044856608,-0.727062,0.31589028,2.2114153,0.5498123,0.3969027,-0.22543898,0.75349694,-0.67053,-2.8115933,0.9436185,0.37113518,0.15312701,0.43225265,0.27592486,-0.52187014,-0.1895505,-1.0444021,1.5508066,1,HNSC
TCGA-HD-7753-01,0.47298545,0.19569674,0.60217786,-0.20624416,-0.473175,-0.10458409,-2.1103404,-0.8343671,-0.9483639,0.74448246,-0.53062004,-0.03760934,-0.5324209,0.21402285,1.577783,0.3231864,0.33782575,-0.21722865,0.5261465,-0.469212,-2.041729,0.6104233,0.24261622,0.12885444,0.34915683,0.20116866,-0.2652066,-0.22561769,-0.7487294,1.1728642,1,HNSC
TCGA-CR-6482-01,-0.4001761,-0.01651819,0.24945343,-0.15104261,0.51908046,0.36496627,-0.5741067,-0.2524712,0.27733922,0.2252565,-0.4037876,0.36150903,0.12315581,-0.2652082,0.3922829,-0.13317257,-0.6155032,-0.28270084,-0.0462739,0.49985278,-0.47956532,-0.26149222,-0.2708985,0.06005803,0.0031824484,0.5820577,-0.14893979,0.194719,-0.2660422,0.28270498,1,HNSC
TCGA-D7-8570-01,0.7766012,0.45973802,2.2862523,0.399289,2.0502436,1.1615121,-2.3044775,-1.8548101,-1.3585619,1.8656939,-0.98372597,-1.8924474,-1.203844,0.0999673,0.27641812,-0.6446713,0.2217106,0.03224843,1.8828338,-0.78759927,-1.6660441,-0.16440794,0.82334125,-0.106404774,1.6711605,1.1985786,-0.53642833,0.40780964,-2.5180056,0.8967875,1,STAD
TCGA-BR-6454-11,1.4439038,0.13100506,0.6912731,0.015460582,1.4150492,1.4981375,-1.3125442,-1.3853339,-2.0390716,0.88083386,-0.21152414,-2.459046,-1.6632557,-0.038343642,0.5622908,0.04043159,1.0423558,0.5059322,2.1329052,-1.1176866,-0.28393582,-1.0265276,1.4546071,0.5201007,2.1314554,0.9528784,0.45721447,-0.22607478,-1.8562326,-0.8261239,0,STAD
TCGA-HU-A4G6-01,-0.03063047,0.78771144,3.5658412,0.6123887,2.5446491,0.7669411,-3.107306,-2.2337165,-0.4809179,2.6143296,-1.6904002,-1.073373,-0.57446414,0.07756665,0.12174169,-1.2000483,-0.69693404,-0.49503836,1.5347471,-0.3736974,-2.8359509,0.6039265,0.13043797,-0.66187805,1.172332,1.5590868,-1.4414372,0.9293435,-3.0138044,2.399632,1,STAD
TCGA-A6-2682-01,2.0412624,0.25403047,-0.452051,-0.49984634,1.2772033,-0.058233187,-1.1580882,-2.3188794,-0.5372912,0.52135116,0.039465606,-0.67025155,1.2278337,0.3309197,0.07796396,1.6606117,-1.4518293,-0.9371771,1.6235678,-1.2113537,-1.4251077,0.6644641,0.39372736,0.6713938,1.8602365,1.5412415,-0.21097085,-1.0579118,-1.8682817,0.8273376,1,COAD
TCGA-L5-A4OJ-01,1.0919583,1.3240877,0.718798,0.08048646,0.17385525,-1.4204084,0.17999133,-0.86777973,-1.2353061,0.5244301,0.48174772,-0.47546282,-0.34690472,1.1183219,-1.7782516,-0.6166156,0.17689234,-0.6995656,1.262729,-0.6769794,-0.8984795,-0.56977975,1.4048667,0.5334041,-0.48401123,-0.4546553,-0.26149425,-1.2438694,-0.38010356,0.86714107,1,ESCA
TCGA-BR-4191-01,0.7495929,0.25009033,1.153976,0.11679259,1.3334097,1.0011566,-1.4046999,-1.2622485,-1.2158856,1.0288234,-0.49886775,-1.5733109,-1.0162815,-0.03929949,0.38697615,-0.22591117,0.40998605,0.1388987,1.522253,-0.68472826,-0.7861544,-0.46130136,0.8075634,0.16184065,1.4358255,0.90793383,-0.049868144,0.047979943,-1.6962681,0.066516414,1,STAD
TCGA-CR-7368-01,-0.10893904,0.18642837,0.5535958,-0.3128936,0.2699954,0.31411472,-1.879308,-0.8954082,-0.2107544,0.69524586,-0.8354706,0.57223016,-0.14566678,-0.14399022,1.4031078,0.22373289,-0.6418196,-0.30736172,0.29537907,0.26343572,-1.6902995,0.23449926,-0.104934886,0.09543478,0.10849254,0.7758085,-0.6104528,0.32203794,-0.74781054,0.85944736,1,HNSC
TCGA-DQ-5624-01,0.7204864,0.08646965,0.46314988,-0.038060863,-0.85936403,-0.37322623,-1.529743,-0.42406476,-1.194204,0.5112755,-0.067545496,-0.59140974,-0.65396255,0.39936596,1.1251125,0.19021356,1.049294,-0.13907786,0.49523148,-0.8551497,-1.6006336,0.5946265,0.39498657,0.13242461,0.46015245,-0.31792307,0.24360907,-0.6876151,-0.47445035,1.0665474,1,HNSC
TCGA-CV-7411-01,0.6081199,0.25157183,0.6892667,-0.23978403,-0.6124729,-0.1588228,-2.4862537,-1.0026436,-1.1518734,0.8765635,-0.618105,-0.039458096,-0.64262205,0.2814596,1.8685018,0.42948526,0.42536858,-0.21519905,0.6410033,-0.6040612,-2.4036856,0.78111917,0.32116377,0.14166784,0.40094352,0.19812423,-0.35686895,-0.24405126,-0.87933207,1.3593954,1,HNSC
TCGA-IG-A4QT-01,-0.2659837,0.28095683,0.308711,-0.31410646,0.39447838,-0.09641569,-0.14992812,-0.13467117,0.18783376,0.3072999,-0.3210722,0.35699067,0.20048106,-0.08855563,-0.025808431,-0.30488625,-0.3673373,-0.3134467,0.07157025,0.12855044,-0.44939706,-0.05859949,0.3632491,0.18265514,-0.10982549,0.55608845,-0.3336986,-0.043722607,-0.45864388,0.34648007,1,ESCA
TCGA-CA-6718-01,1.8947276,0.3556893,-0.42083716,-0.45682514,1.1826718,0.03712727,-1.1568327,-2.2021654,-0.53876173,0.42594448,0.08011566,-0.7020975,1.0464001,0.27023757,0.0683756,1.5351074,-1.3018426,-0.8877349,1.5328273,-1.1487647,-1.3468825,0.5396258,0.38476723,0.7347628,1.7484084,1.4423845,-0.17090279,-0.94361526,-1.7178749,0.7340215,1,COAD
TCGA-CG-4304-01,0.84295547,0.3229286,1.6090907,0.2450797,1.6464375,1.1178936,-1.7820122,-1.5222056,-1.3751616,1.3830178,-0.6755922,-1.8164712,-1.1736637,0.0397073,0.33948347,-0.38762492,0.40604097,0.13717389,1.7346654,-0.77666,-1.1222421,-0.38006702,0.8807665,0.076810725,1.5973191,1.0107456,-0.2109884,0.18302098,-2.0617163,0.34908223,1,STAD
TCGA-L5-A4OS-01,0.3012407,0.44062507,0.31160116,0.0207906,0.11522532,-0.47507685,-0.0009379834,-0.31580693,-0.37464616,0.14581627,0.20584822,-0.22594285,-0.10251442,0.31932566,-0.5745738,-0.2145669,0.123988844,-0.2636997,0.42797878,-0.21246788,-0.3553088,-0.20459644,0.42997792,0.2865799,-0.13130814,-0.15960394,-0.05253732,-0.4688891,-0.20947862,0.33908713,1,ESCA
TCGA-CN-6994-01,0.17411496,0.1339725,0.4968457,-0.1991944,-0.12677932,0.06486992,-1.6499782,-0.6722578,-0.5353695,0.5912686,-0.5193614,0.12739709,-0.31216863,0.04679937,1.222823,0.18388432,-0.016915888,-0.24347861,0.34266198,-0.13034678,-1.563976,0.3289219,0.066408634,0.10633289,0.22990187,0.35803202,-0.26031873,-0.05965133,-0.6100013,0.891284,1,HNSC
TCGA-CG-5734-11,1.4897943,0.08762188,1.2705218,0.42013323,1.4237353,1.337759,-1.4566181,-1.2898113,-2.1286922,1.2211139,-0.30228227,-2.589648,-1.7395302,0.35793924,0.14926097,-0.25933546,1.1053543,0.5316676,1.9317269,-1.093195,-0.70984733,-0.62073517,1.3024489,0.2693806,1.7779222,0.4514706,0.19047359,0.056636415,-1.8463365,-0.157503,0,STAD
TCGA-BA-4075-01,0.49039292,0.17813668,0.57846117,-0.18369485,-0.5064561,-0.13138321,-2.010252,-0.7719627,-0.95973015,0.7058974,-0.46894878,-0.102258384,-0.53722036,0.22994548,1.4999502,0.2985357,0.41359755,-0.20825681,0.512707,-0.5028441,-1.9591589,0.593978,0.25373018,0.12817653,0.3577174,0.14068362,-0.19782546,-0.2781055,-0.70546436,1.1444719,1,HNSC
TCGA-CV-5977-01,0.791316,0.31645006,0.79199195,-0.27345607,-0.8080466,-0.24104995,-2.9306629,-1.1938549,-1.421243,1.0312107,-0.7046817,-0.070242465,-0.78789186,0.3760574,2.2120051,0.55675614,0.57236147,-0.20862353,0.78431416,-0.7940096,-2.8376546,0.99565095,0.42808443,0.15801618,0.4719782,0.16761464,-0.44636562,-0.2910418,-1.0300039,1.5892537,1,HNSC
TCGA-LN-A4A4-01,-1.3200428,0.6417412,0.7044393,-1.3415029,1.3590211,0.19190978,-0.45342022,-0.09600189,1.1569128,1.2080071,-1.756516,2.0004485,0.9406058,-0.6172887,0.55750734,-0.99797034,-1.9091245,-0.90851164,-0.25455645,0.77307266,-1.2951096,0.051870745,1.1165915,0.090963036,-0.39100474,2.585069,-1.4539893,0.5649959,-1.436968,0.8958157,1,ESCA
TCGA-DQ-5629-01,-0.0037983507,0.16709274,0.5327264,-0.27082178,0.12270541,0.22165185,-1.795018,-0.8130253,-0.3314224,0.6569584,-0.7184909,0.40738446,-0.20757064,-0.0731648,1.3368353,0.20916206,-0.41008702,-0.28368476,0.31311244,0.11726279,-1.6441548,0.26980418,-0.041295186,0.099496916,0.15357876,0.62098706,-0.48087218,0.18056099,-0.69698316,0.8715888,1,HNSC
TCGA-CV-6441-01,0.107048765,0.14354125,0.5062562,-0.22303,-0.03454023,0.12163667,-1.6871586,-0.7154174,-0.45674053,0.6094819,-0.5858334,0.22535396,-0.27163258,0.0024300143,1.2522217,0.18889642,-0.15752861,-0.25760868,0.32819715,-0.038923375,-1.5789819,0.30210972,0.02592592,0.103481725,0.20135371,0.45007703,-0.33413067,0.024996147,-0.63571197,0.87768495,1,HNSC
TCGA-CV-6961-11,0.7313233,0.12546256,0.51883316,-0.07820692,-0.8491548,-0.34995756,-1.7669139,-0.5547681,-1.2312237,0.5993727,-0.17624024,-0.5017694,-0.67589813,0.39468744,1.309129,0.252189,0.96640885,-0.15105736,0.5438016,-0.84329534,-1.8097587,0.6618915,0.39989746,0.13669807,0.4616713,-0.23439792,0.12586954,-0.61923563,-0.56868726,1.1545798,0,HNSC
