,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,tumor,project
TCGA-D7-6518-01,0.6116227,0.41288382,0.6220071,0.3632868,0.39678502,0.37656653,0.39362592,0.6221673,0.5867877,0.3584662,0.38430732,0.59732664,0.39807373,0.64369637,0.5969489,0.34177685,0.38296646,0.6213895,0.5893656,0.39751375,0.37029374,0.41072857,0.5863919,0.41442055,0.40177292,0.5809257,0.3929574,0.42260665,0.55730146,0.58612275,0.3972417,0.41598195,0.6417476,0.61203945,0.39122027,0.6244829,0.6010114,0.6354694,0.40233386,0.65943253,0.412067,0.6742808,0.37109554,0.33931696,0.5810876,0.40133435,0.5918141,0.4172411,0.36950487,0.6209747,1,STAD
TCGA-CG-5732-01,0.7214607,0.29482114,0.72211295,0.26884007,0.28933465,0.27471846,0.28326476,0.7248441,0.70539606,0.26919234,0.27739727,0.70977867,0.28833556,0.73865396,0.7102561,0.25508404,0.2803334,0.72364163,0.7035186,0.2839408,0.2800877,0.29408765,0.7076463,0.29490948,0.28960133,0.7019887,0.28567594,0.30299532,0.44752246,0.7054597,0.2859186,0.2985416,0.7327091,0.7161435,0.28327084,0.7253712,0.7157763,0.73039156,0.28424335,0.7402084,0.29680908,0.7568292,0.27249694,0.24913275,0.70168686,0.29123348,0.7084922,0.28784674,0.2731521,0.72127503,1,STAD
TCGA-D7-6822-01,0.7584628,0.25179273,0.7574825,0.23402333,0.2501186,0.23629314,0.24384332,0.76093495,0.747277,0.23572141,0.23800343,0.748774,0.24921703,0.7703349,0.7503522,0.22563398,0.2429635,0.7596841,0.7454961,0.2459585,0.24974334,0.2525596,0.75233865,0.2507375,0.25068492,0.747102,0.24739313,0.25937498,0.4044338,0.7473688,0.24505043,0.25597662,0.76460713,0.7540887,0.24630082,0.7615803,0.75707734,0.7651621,0.24371666,0.7706858,0.25532305,0.7859437,0.23949945,0.21608567,0.7448396,0.24706703,0.75054634,0.24188486,0.24126303,0.7581619,1,STAD
TCGA-BR-6457-01,0.65983367,0.3612808,0.6673394,0.31800503,0.3474903,0.32670963,0.34340876,0.6693204,0.6376087,0.31406003,0.33394223,0.64730036,0.34713656,0.6860611,0.64739895,0.30068898,0.33377028,0.6677908,0.6421421,0.34916162,0.3315751,0.35768104,0.64281696,0.36086816,0.352602,0.63686657,0.3442588,0.3683337,0.52117413,0.63870275,0.3471492,0.36260808,0.6832845,0.6629837,0.3436725,0.67163885,0.65320903,0.6772174,0.35168833,0.7006928,0.36047125,0.71670145,0.3275692,0.29485977,0.63308734,0.34754568,0.64599717,0.36244252,0.3258111,0.6713441,1,STAD
TCGA-D7-6526-01,0.8395863,0.15805197,0.84615815,0.14955187,0.15995067,0.15587819,0.1555593,0.8442519,0.8338495,0.14546835,0.15867537,0.8363395,0.1651985,0.84728783,0.83810204,0.14281046,0.15994948,0.8451449,0.83798355,0.16382062,0.15979469,0.16503423,0.8343952,0.16507393,0.16294104,0.83639586,0.15868646,0.16633421,0.35487527,0.833857,0.16055202,0.16661227,0.85105735,0.84178287,0.15955985,0.8413079,0.84097975,0.84969485,0.1632626,0.86022854,0.16870058,0.85855895,0.15557599,0.13866973,0.83225936,0.15598601,0.83375806,0.16041464,0.1569047,0.84290594,1,STAD
TCGA-IN-7806-01,0.33790874,0.72546,0.37179428,0.5980149,0.6727773,0.6250894,0.67306566,0.3691569,0.28765687,0.58384484,0.65265036,0.31167775,0.6685797,0.40779632,0.3121019,0.5475968,0.6380862,0.36511368,0.29359066,0.6860895,0.5930138,0.70457137,0.27641538,0.72111577,0.68916404,0.26574066,0.6662239,0.741173,0.91101104,0.28132018,0.68594813,0.7165697,0.41975254,0.35696793,0.66041225,0.3724212,0.30980444,0.3831671,0.70226103,0.45630726,0.7089863,0.48661047,0.61608785,0.55383694,0.26420417,0.6833306,0.29822472,0.759587,0.6061497,0.37964332,1,STAD
TCGA-CG-5723-01,0.3541932,0.7026036,0.38319182,0.5861334,0.656959,0.61356944,0.6562675,0.38119394,0.30416206,0.57133794,0.6386955,0.3265803,0.65288794,0.4201128,0.32918182,0.54064137,0.6228095,0.379206,0.3136007,0.67122924,0.5852808,0.6851709,0.2950817,0.70088744,0.6741888,0.2899308,0.65204525,0.7176171,0.8762148,0.29926318,0.670455,0.6960611,0.4282061,0.37390465,0.645457,0.384831,0.32787585,0.39573935,0.6855346,0.46219113,0.6903786,0.4922017,0.60520744,0.5456264,0.28653866,0.6646491,0.3167674,0.73383474,0.5932274,0.3942154,1,STAD
TCGA-CG-4306-01,0.70060575,0.2941441,0.705468,0.28786957,0.2991665,0.29646468,0.2946725,0.7034799,0.69663805,0.28486717,0.29824555,0.6980332,0.3041126,0.70647305,0.69881177,0.283265,0.29954374,0.7051493,0.70018935,0.30290008,0.30002093,0.3012885,0.69773006,0.30223107,0.30182737,0.69972837,0.29840797,0.30014038,0.40731615,0.6974359,0.29622185,0.30118293,0.71049535,0.7031874,0.2982517,0.70006603,0.7056246,0.7062908,0.3002333,0.7184231,0.3054464,0.71765965,0.29650962,0.27988064,0.6965245,0.2933172,0.6963824,0.29314658,0.29687232,0.703868,1,STAD
TCGA-B7-5816-01,0.15449224,0.92106515,0.20317687,0.77188826,0.8483147,0.7868514,0.85132337,0.20123644,0.099409826,0.7537406,0.83111227,0.12616171,0.8426714,0.2365108,0.1331954,0.713856,0.80883086,0.19452609,0.107345596,0.8766848,0.75337315,0.8939376,0.07875046,0.91207904,0.8715766,0.06910941,0.84052765,0.9371102,1.0,0.08387659,0.88130665,0.91361016,0.25901747,0.18687998,0.839795,0.2060859,0.1079887,0.22330965,0.89757025,0.304346,0.8992195,0.32976478,0.78629327,0.7182043,0.067210004,0.86213243,0.10850541,0.9555738,0.77304244,0.21744017,1,STAD
TCGA-CG-5726-01,0.6281699,0.39067125,0.63503116,0.35234046,0.38092774,0.36450142,0.3759874,0.6350777,0.60686845,0.34901273,0.37061727,0.6143677,0.38198763,0.65473,0.6154746,0.33362997,0.3693679,0.63553333,0.60926265,0.38041753,0.3615495,0.39034092,0.60578763,0.3946221,0.38464135,0.6032101,0.37757802,0.40005058,0.5220892,0.6060562,0.38097352,0.3951186,0.65102285,0.62683094,0.37451744,0.6370784,0.61858004,0.6453846,0.3839183,0.6654295,0.39272046,0.6777732,0.3588208,0.33165282,0.6030409,0.38565832,0.61041266,0.39187336,0.35670543,0.63432294,1,STAD
TCGA-BR-4369-01,0.8733072,0.12311202,0.86945367,0.123420596,0.13212055,0.124222875,0.12364817,0.8720795,0.86548346,0.12393606,0.12168735,0.86849654,0.13278055,0.87753254,0.87097424,0.12533677,0.1274392,0.871771,0.8733355,0.12509382,0.15119982,0.13190383,0.87972957,0.1292628,0.13095802,0.87922823,0.12697464,0.11959672,0.28896958,0.86984056,0.12550318,0.13060153,0.866479,0.86685544,0.1307056,0.8749411,0.87631226,0.8838685,0.12421626,0.87772655,0.13311845,0.8774616,0.13020837,0.114652276,0.8737136,0.13160485,0.8716224,0.10531747,0.13155782,0.8701077,1,STAD
TCGA-CG-5720-01,0.0037629902,0.9957215,0.004347965,0.99515307,0.9964606,0.99609387,0.99574786,0.004052758,0.003182374,0.9949331,0.99638796,0.0035155118,0.9967444,0.005275622,0.0032656267,0.9927506,0.9965875,0.0042296946,0.0030226558,0.99716216,0.99565136,0.9956195,0.0023359582,0.9962127,0.99640006,0.0031545758,0.99670625,0.983883,0.59806854,0.0030823275,0.99544096,0.9958204,0.0053798854,0.0039741695,0.9961075,0.0032809675,0.0044400245,0.0021441355,0.9960467,0.006664157,0.99646693,0.00726068,0.9958465,0.9944912,0.005405374,0.99667835,0.0032042079,0.9594474,0.9949581,0.004368797,1,STAD
TCGA-D7-6527-01,0.17802764,0.87335676,0.21132557,0.7648554,0.82556355,0.7813014,0.82646334,0.20949359,0.13427559,0.7501172,0.81117177,0.15430604,0.82313794,0.24238013,0.15967649,0.72354615,0.7939123,0.20635016,0.14414254,0.84684896,0.75943106,0.85741436,0.12105292,0.86919546,0.84414184,0.11973242,0.8202133,0.8855437,0.87314886,0.124278344,0.84629136,0.8704977,0.25352263,0.20142762,0.82008886,0.21590205,0.1469789,0.22857712,0.86206216,0.29026178,0.8612888,0.3066731,0.78156906,0.7266985,0.11628225,0.8322566,0.14387025,0.8909794,0.76987886,0.22229998,1,STAD
TCGA-CG-5733-11,0.008581489,0.9931622,0.010705411,0.9882654,0.9917434,0.9893038,0.99068505,0.010129273,0.0059083328,0.9871759,0.9910861,0.0068889707,0.9920619,0.0140096545,0.007343404,0.98343134,0.99053276,0.0104150325,0.0060335817,0.9938913,0.9881185,0.9924259,0.0036780164,0.99302846,0.99262494,0.0048416555,0.99198866,0.98356503,0.6110526,0.0050059333,0.9921759,0.9939923,0.013470501,0.009982929,0.99139583,0.010127202,0.0073027164,0.009341251,0.99336547,0.017238319,0.9934764,0.017667532,0.9894093,0.98578405,0.0069310004,0.9924077,0.006285794,0.95971227,0.9875851,0.011189312,0,STAD
TCGA-BR-4267-01,0.40344262,0.6516623,0.43169934,0.54022336,0.6066115,0.564826,0.6070446,0.43025964,0.35630515,0.52629685,0.5891245,0.38066298,0.60258377,0.4624682,0.38104728,0.49695122,0.5751846,0.42634666,0.36664528,0.6177375,0.5409989,0.6332891,0.35120964,0.6483391,0.62043434,0.34298897,0.6007463,0.6629209,0.8390766,0.35304695,0.61747676,0.64143157,0.47319442,0.42146295,0.59568185,0.43241972,0.37991536,0.44097304,0.63276815,0.5058049,0.6387094,0.53402895,0.5576579,0.5009732,0.33948997,0.61436844,0.36928764,0.67999387,0.5485846,0.4415235,1,STAD
TCGA-BR-4187-01,0.5065214,0.47154686,0.49246067,0.49212945,0.4935938,0.4976343,0.49037677,0.4967143,0.5025077,0.49017483,0.49312466,0.49266416,0.5014006,0.5177569,0.49777666,0.51126367,0.48608595,0.5001831,0.51480126,0.49785364,0.5134886,0.4937436,0.50755894,0.4826228,0.50422233,0.52708185,0.50025684,0.47523132,0.3372776,0.49723926,0.49624443,0.48961204,0.49217844,0.508119,0.50524783,0.5113529,0.51118416,0.523023,0.49369,0.49779204,0.4919585,0.48527712,0.5073535,0.4981013,0.52123094,0.48375815,0.5109667,0.4423971,0.5012181,0.49838233,1,STAD
TCGA-BR-6801-01,0.9018551,0.09616244,0.89873374,0.09893501,0.10149479,0.0984956,0.097242296,0.90047705,0.9001452,0.100767255,0.096840024,0.8985671,0.10221398,0.90289444,0.89989203,0.09897292,0.10060048,0.9008119,0.8995829,0.09840238,0.11004698,0.10008848,0.9043261,0.09777987,0.10067165,0.9034116,0.10032505,0.09947622,0.28476685,0.90081584,0.09745765,0.10080683,0.898282,0.89781874,0.100584745,0.90097857,0.9036697,0.90273213,0.096074164,0.89984286,0.10138112,0.9034292,0.10101378,0.09299576,0.901783,0.098807454,0.9007977,0.08701718,0.1025722,0.8982007,1,STAD
TCGA-BR-6454-01,0.6964979,0.30168664,0.69319296,0.3017978,0.31055808,0.30620575,0.30552042,0.6944519,0.69352406,0.30457586,0.30376834,0.69385946,0.31167728,0.6968473,0.6910665,0.2994995,0.31055784,0.69581723,0.6909871,0.30194116,0.3157946,0.30700463,0.69976485,0.30741686,0.30600643,0.6934705,0.3071249,0.30320787,0.3885836,0.696607,0.2971146,0.304626,0.6948178,0.6883065,0.30617553,0.6929842,0.7025469,0.6999562,0.29647446,0.6982933,0.30978817,0.7050956,0.30439848,0.29069734,0.696403,0.3083588,0.6919461,0.2888769,0.30779535,0.6912154,1,STAD
TCGA-CG-5728-11,0.07208471,0.970959,0.10228096,0.88858235,0.92723715,0.8904519,0.92769444,0.09993009,0.041069902,0.87690306,0.91847974,0.052905172,0.9247848,0.12448631,0.062224098,0.85438365,0.90462184,0.09645133,0.045225434,0.94667083,0.8716246,0.9562704,0.025469173,0.9616429,0.9421791,0.022548392,0.92426205,0.9792278,0.79590815,0.028434522,0.9529916,0.97218883,0.13128078,0.092085764,0.9256049,0.105880156,0.039827883,0.11974722,0.9609638,0.16026717,0.9585404,0.17054814,0.8933159,0.8568548,0.02159541,0.9383817,0.045190174,0.97020745,0.8846852,0.109920904,0,STAD
TCGA-BR-4363-01,0.2568894,0.8085556,0.29552025,0.6768168,0.75120115,0.700087,0.7526156,0.2922591,0.20553356,0.66077024,0.7334285,0.23041187,0.74641114,0.32941622,0.23324001,0.62376034,0.7151357,0.28842002,0.2126771,0.76991194,0.6678086,0.7859035,0.1898998,0.80418694,0.7692846,0.18214913,0.74423003,0.82382226,0.9429181,0.19568303,0.77030206,0.79913974,0.3450932,0.28083408,0.7394452,0.29637116,0.22222595,0.30758402,0.78793573,0.38453767,0.7912472,0.41115987,0.693434,0.6313451,0.18053246,0.7630279,0.21483397,0.84296954,0.6814955,0.3051293,1,STAD
TCGA-CG-5721-11,0.30436468,0.7574423,0.33892918,0.6328744,0.7045998,0.6574708,0.70483327,0.33595043,0.25439945,0.6171435,0.68673193,0.27806318,0.7002767,0.37262613,0.28031394,0.5837897,0.6697308,0.33194005,0.2627971,0.7213328,0.62701505,0.7366752,0.24186304,0.7523983,0.7224,0.23504366,0.6984651,0.77315724,0.90673715,0.24675965,0.7222688,0.7497047,0.38632601,0.32681328,0.69385844,0.33902276,0.27426058,0.34988862,0.73846674,0.4239041,0.74197686,0.44975054,0.65119267,0.5894662,0.23109207,0.7138929,0.26530212,0.78846484,0.6397373,0.34878874,0,STAD
TCGA-BR-4292-01,0.41753942,0.6277919,0.44350863,0.53112847,0.592221,0.55570817,0.59044826,0.44024485,0.3786619,0.52062523,0.5771435,0.39595443,0.58982044,0.47147012,0.39667222,0.4917555,0.56619287,0.43911904,0.38405833,0.6022643,0.5318829,0.6141121,0.36945865,0.62893575,0.6044305,0.3628593,0.5874825,0.6421662,0.79858345,0.37384778,0.5990921,0.62230194,0.4804989,0.43118942,0.5811181,0.44212812,0.397255,0.4516801,0.6129626,0.5096389,0.6188561,0.5330811,0.54708874,0.49580818,0.3618869,0.60057056,0.3856035,0.65504885,0.53895736,0.44911176,1,STAD
TCGA-BR-4253-01,0.87364733,0.123827696,0.87473774,0.11726391,0.12924331,0.11661959,0.12083471,0.87610805,0.8655441,0.116545916,0.11725819,0.86764634,0.1308304,0.8839707,0.87266225,0.11998832,0.12184316,0.8753611,0.8749542,0.12555611,0.14221203,0.13388735,0.87844914,0.12707496,0.13182914,0.8795229,0.123836935,0.12231618,0.2850396,0.86644995,0.1259526,0.135176,0.8733135,0.8699884,0.13060272,0.8823558,0.8754035,0.89993,0.12629998,0.8888346,0.1330471,0.88371295,0.12652588,0.10572922,0.8715235,0.12678581,0.8723003,0.10426617,0.12764847,0.87621075,1,STAD
TCGA-D7-6525-01,0.37146842,0.62908804,0.37653804,0.6139798,0.63054794,0.6268945,0.62688714,0.37344736,0.3637333,0.6100634,0.6285026,0.36681926,0.63359207,0.38312244,0.36626104,0.60588497,0.6272782,0.37573642,0.36767963,0.63295156,0.6237507,0.6316416,0.36421308,0.6363236,0.634246,0.3652209,0.62996995,0.62967384,0.55685097,0.36500776,0.6265482,0.631215,0.38448656,0.37513387,0.62794083,0.37190545,0.37541115,0.3736081,0.6322737,0.39283875,0.63621956,0.39712602,0.62312853,0.60562676,0.36370555,0.6276591,0.36521158,0.62037987,0.621273,0.3759629,1,STAD
TCGA-D7-6817-01,0.13313021,0.8877177,0.14689924,0.8384596,0.87071264,0.85148025,0.86998403,0.14515375,0.11235141,0.83226454,0.86359704,0.121681556,0.8705672,0.16434674,0.121979885,0.8172207,0.85713273,0.1457185,0.115867205,0.87932676,0.8405281,0.8818907,0.10605839,0.89033204,0.87897897,0.10543255,0.8687585,0.8900656,0.7339061,0.10880799,0.8733734,0.88562346,0.1678502,0.1428038,0.86656547,0.14734559,0.123291984,0.1500407,0.88312876,0.1844301,0.8851257,0.19608223,0.848489,0.8206179,0.106708355,0.87199354,0.11690067,0.8838887,0.8429063,0.15138568,1,STAD
TCGA-D7-5578-01,0.49712092,0.5275442,0.5077339,0.47573602,0.51132077,0.48910427,0.5079641,0.5076074,0.47573864,0.4727273,0.4981104,0.48412073,0.5095711,0.52604765,0.48360285,0.45436698,0.49721164,0.50663835,0.47602397,0.51268905,0.48472863,0.52098274,0.47550482,0.5273498,0.51677877,0.46756354,0.5082121,0.5349988,0.6212655,0.47488663,0.5086999,0.525169,0.5277595,0.5006107,0.50439465,0.5085072,0.49066025,0.51204616,0.514926,0.5424218,0.5245191,0.5629849,0.48626053,0.45160884,0.46706095,0.51231354,0.48053983,0.5313952,0.48468667,0.5105448,1,STAD
TCGA-CG-4460-01,0.5109825,0.52079666,0.5284799,0.44794494,0.49708593,0.4671594,0.49552906,0.527587,0.47769392,0.43792456,0.4827574,0.49245852,0.49579525,0.5530964,0.49195942,0.42361033,0.47365695,0.5268755,0.4875778,0.5038459,0.4555859,0.51542705,0.4769426,0.5230119,0.5076815,0.47344923,0.4921524,0.53089476,0.6762436,0.47543797,0.50037485,0.51988935,0.55839074,0.5227724,0.4915306,0.53135157,0.49812347,0.5478714,0.5118261,0.58659744,0.5185322,0.60019463,0.4648686,0.4175344,0.470366,0.4988941,0.48671767,0.53476566,0.45762742,0.53686726,1,STAD
TCGA-HU-8608-01,0.70044357,0.3082474,0.7005684,0.28993833,0.30723548,0.29832286,0.30205154,0.7019584,0.6840468,0.28734428,0.29928786,0.6918859,0.30774015,0.71368146,0.69218004,0.28021002,0.29953974,0.702199,0.6903032,0.30442697,0.30761504,0.30942762,0.69059986,0.31331182,0.30739385,0.6895,0.30341828,0.31055897,0.4352196,0.6891864,0.30370826,0.30993962,0.7078975,0.6981489,0.30272985,0.70237267,0.6966484,0.7034449,0.30604577,0.7198452,0.31370932,0.727415,0.29611087,0.27702177,0.68719834,0.30940914,0.6899266,0.30224463,0.29566061,0.7018161,1,STAD
TCGA-BR-8682-01,0.002441734,0.9940552,0.0026898682,0.99732614,0.99656224,0.997187,0.99556917,0.0017861426,0.0024785623,0.99682164,0.99735105,0.0016237348,0.9979536,0.0040403306,0.0029361323,0.9973002,0.99712116,0.0028427243,0.004041316,0.99854946,0.9986836,0.9960799,0.0021241084,0.99443173,0.99745786,0.005215846,0.9975012,0.9827708,0.5770914,0.0015123412,0.9969823,0.9966091,0.0023937821,0.0025669634,0.9978712,0.0024905354,0.0031381845,0.0039360076,0.9977045,0.0043208003,0.9963187,0.0020671487,0.99866545,0.9978461,0.006422324,0.99634224,0.0028007217,0.9547392,0.9972621,0.0026738495,1,STAD
TCGA-CD-5801-01,0.78650445,0.17796725,0.7657282,0.23834437,0.20721442,0.21577054,0.19771057,0.7759662,0.7995325,0.23975086,0.20639223,0.77238876,0.21734196,0.78215694,0.79361516,0.2770188,0.20900398,0.7772061,0.8068422,0.2129364,0.25357485,0.20993811,0.8072226,0.1757896,0.21345371,0.82757926,0.21477884,0.18640316,0.0,0.7835918,0.22265941,0.21318728,0.741414,0.78107584,0.23071533,0.79161876,0.7838732,0.8166282,0.20685828,0.7433709,0.20176834,0.7165244,0.24397206,0.24706757,0.8198506,0.197851,0.79993826,0.11409986,0.23768413,0.76539266,1,STAD
TCGA-BR-6852-01,0.18516599,0.88864595,0.22934304,0.74362993,0.8195331,0.75941545,0.82260036,0.22889407,0.12891129,0.72497606,0.80074495,0.15792333,0.81406504,0.26445073,0.16373724,0.6876296,0.77910274,0.22209631,0.13970177,0.8453113,0.73071444,0.8621643,0.11233176,0.87826747,0.84093225,0.10507204,0.81205344,0.90348023,0.9795001,0.11645181,0.848464,0.88001895,0.2833802,0.21619965,0.810604,0.23539813,0.14258327,0.24942996,0.86538625,0.32940862,0.86754715,0.35422325,0.7600757,0.6906897,0.10075262,0.8301051,0.14158186,0.9197875,0.74648905,0.2444943,1,STAD
TCGA-BR-6453-01,0.24483813,0.8134657,0.27979243,0.6931518,0.7618673,0.714476,0.7626506,0.27712643,0.19691339,0.6780041,0.7452358,0.21916087,0.7579063,0.31308162,0.22322926,0.6466412,0.72754323,0.2738607,0.2060269,0.78119767,0.6876024,0.79420674,0.18327028,0.8091356,0.78041285,0.17890023,0.7558012,0.8278787,0.9014073,0.1876835,0.78091955,0.80725515,0.3259645,0.2679639,0.7530296,0.28265882,0.21302886,0.2942096,0.7975409,0.36355028,0.7989964,0.3858347,0.71095777,0.6512832,0.17585923,0.77041477,0.20704141,0.8398837,0.6995094,0.29077876,1,STAD
TCGA-BR-4370-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0000001,0.0,1.0,1.0000001,0.0,0.0,1.0,0.99999994,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999,0.0,0.0,0.25755292,1.0,0.0,0.0,0.99999994,1.0000001,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.99999994,0.0,0.0,1.0,0.0,0.9999999,0.0,0.0,0.99999994,1,STAD
TCGA-BR-6453-11,0.22856419,0.8304409,0.2639202,0.70987445,0.7782575,0.7306232,0.7788519,0.26135653,0.1804491,0.6945003,0.7617151,0.20297916,0.77375126,0.29633528,0.20738924,0.66284895,0.7435899,0.2576856,0.1895551,0.79780793,0.70356464,0.8104103,0.16628595,0.82587516,0.7965053,0.16182396,0.7716361,0.8441757,0.90726906,0.17126787,0.7980776,0.8237632,0.31002188,0.2521417,0.7691226,0.2662139,0.19570939,0.2771604,0.8144264,0.34788606,0.81563914,0.3695938,0.72721994,0.66797936,0.15884185,0.7874625,0.19039701,0.85652936,0.71537083,0.27524942,0,STAD
TCGA-BR-8690-01,0.101145715,0.9770879,0.15096678,0.8374984,0.8980281,0.83675873,0.9009794,0.14854513,0.051346682,0.82027006,0.882943,0.07186766,0.89129317,0.18285455,0.08612376,0.78190756,0.86105764,0.14027809,0.055605546,0.9262097,0.804435,0.9474837,0.028180104,0.9566978,0.9205182,0.016232528,0.89269674,0.9924169,0.927452,0.031360485,0.94302297,0.9742662,0.19737512,0.13203196,0.89347744,0.15724523,0.04506208,0.18002835,0.9511793,0.24040869,0.95015454,0.26283687,0.83950585,0.7850126,0.014360711,0.9212331,0.05773929,0.994316,0.8285404,0.16282694,1,STAD
TCGA-CG-4469-01,0.46838254,0.57761,0.4916578,0.4841467,0.5421634,0.50606596,0.5408519,0.49024528,0.4290238,0.47347552,0.5252564,0.44694614,0.5395154,0.5207129,0.44607744,0.44785082,0.51573426,0.48774225,0.43433106,0.5491369,0.4837352,0.5653544,0.42301726,0.5764388,0.55341727,0.41445118,0.5363532,0.5911424,0.75965613,0.42547718,0.54837584,0.5737034,0.5278838,0.48027056,0.53313345,0.49243742,0.44923306,0.50638354,0.5598536,0.5564877,0.5689179,0.58010906,0.49865,0.44679767,0.41366488,0.54904383,0.4371812,0.59920734,0.49194497,0.49712986,1,STAD
TCGA-BR-6803-01,0.00017771125,0.9996276,0.00062970817,0.9995204,0.9997227,0.9995916,0.99959505,0.00049315393,0.00020935386,0.9995357,0.9998483,0.0002039969,0.9997762,0.0003325343,0.00023289025,0.9985515,0.99983263,0.00039820373,0.00017716642,0.9998429,0.9990076,0.99960494,5.622208e-05,0.9996252,0.999717,0.0007445738,0.9998011,0.9863904,0.5876816,0.0,0.9997153,0.9997023,0.0009562373,0.0001809001,0.9995197,0.000114664435,0.00026470423,0.00017236173,0.9998476,0.00096955895,0.9997653,0.0017567277,0.99932516,0.9991914,0.0028860606,0.9999379,7.4300915e-05,0.96040034,0.999295,0.00055395067,1,STAD
TCGA-D7-6818-01,0.25537324,0.81353146,0.29498887,0.6760986,0.7524827,0.698898,0.75453824,0.29299253,0.20123488,0.6593054,0.733734,0.22844766,0.7467497,0.329323,0.23132232,0.6224086,0.7144314,0.28763556,0.21055289,0.7724309,0.6672569,0.789183,0.18736967,0.8070528,0.7712657,0.17879109,0.7451607,0.8279372,0.95633084,0.19199672,0.7741329,0.8031814,0.34686548,0.28126204,0.74108744,0.29665458,0.21957941,0.30886987,0.7908739,0.38698658,0.7948435,0.41598672,0.69376117,0.62842184,0.17600055,0.763409,0.21300063,0.84819627,0.68154776,0.3073064,1,STAD
TCGA-CG-4443-01,0.28262043,0.77446836,0.31677073,0.65610534,0.7260235,0.68175143,0.7247626,0.31144726,0.235035,0.64106494,0.7100003,0.25625163,0.7213307,0.34900707,0.26149702,0.610919,0.6916819,0.30958992,0.24514635,0.74401903,0.6512142,0.75550634,0.21961758,0.7715759,0.7447972,0.21665987,0.71858686,0.7899021,0.88690835,0.22765437,0.744125,0.7698581,0.36285037,0.30388063,0.71569836,0.31635964,0.25109547,0.32749492,0.7610016,0.40048936,0.7611876,0.41805404,0.67525256,0.6154523,0.21312335,0.735299,0.24383694,0.8014916,0.66447216,0.3272286,1,STAD
TCGA-BR-4357-01,0.4179048,0.5979612,0.42494315,0.5616344,0.58885115,0.5760519,0.58586717,0.4233383,0.4001753,0.5578769,0.5814368,0.40618563,0.58918124,0.44253683,0.40605065,0.54603237,0.57787526,0.42425853,0.4026694,0.5904758,0.5675841,0.59559083,0.39783996,0.6009805,0.59408814,0.39685306,0.5872538,0.60291094,0.596149,0.39937237,0.58793586,0.59882873,0.4404375,0.4205901,0.58402944,0.42539936,0.41210288,0.4291531,0.5935843,0.4521105,0.5983367,0.464136,0.5705026,0.5464016,0.39660233,0.59135145,0.40391654,0.59377027,0.5671001,0.4259587,1,STAD
TCGA-CG-5718-01,0.29951125,0.756358,0.33088034,0.64205843,0.71028614,0.6674508,0.7093327,0.3264078,0.25257656,0.6277185,0.6938251,0.27376342,0.705883,0.36438924,0.2775265,0.5975756,0.67676675,0.32458377,0.2618073,0.72554517,0.6379996,0.7379197,0.23891133,0.75342387,0.727207,0.23547843,0.7036036,0.7714977,0.87338084,0.24610993,0.7252873,0.7506002,0.37489027,0.31890243,0.6995759,0.33158737,0.27018058,0.34139466,0.74171543,0.4107379,0.7431768,0.43063152,0.65989596,0.60267586,0.2325411,0.71969116,0.26210493,0.78238404,0.6495715,0.34037197,1,STAD
TCGA-CD-8529-01,0.16159071,0.9102185,0.20579334,0.76713705,0.8426098,0.78452015,0.8453826,0.20472659,0.106586985,0.74935997,0.8251506,0.13365321,0.8372837,0.2398261,0.13977402,0.7125017,0.8031914,0.19849361,0.116477795,0.8692088,0.7544365,0.8849513,0.08844249,0.90255713,0.8647493,0.081947595,0.8348001,0.9242928,0.98157984,0.09326229,0.8725055,0.9024824,0.26018834,0.19208278,0.8338827,0.21011116,0.11818169,0.22422455,0.88943493,0.30512908,0.8902147,0.32786363,0.78421366,0.7172468,0.07918939,0.8538733,0.11707389,0.9409897,0.7701285,0.22055252,1,STAD
TCGA-CG-4462-01,0.25632715,0.79327303,0.28452086,0.69087285,0.75215054,0.71337175,0.7524997,0.28175873,0.21567672,0.6790458,0.7370534,0.23586117,0.74833435,0.3128757,0.23532778,0.64861786,0.7242716,0.279207,0.22112888,0.7640607,0.68706983,0.7759347,0.2054095,0.7921853,0.76513565,0.1981399,0.746583,0.8040737,0.8675423,0.21067703,0.76110864,0.7846197,0.32364845,0.2735945,0.7417811,0.2839079,0.23417868,0.29046902,0.77633905,0.35321143,0.7809601,0.3783756,0.7055458,0.65540266,0.19820337,0.7596767,0.22420985,0.8172449,0.6973591,0.29205143,1,STAD
